"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40"
1927,24474.7,20994.9,18006.7,15441.7,13240.5,11350.9,9728.76,8336.93,7143.3,6120.09,5242.86,4490.8,3846.3,3293.61,2820.01,2414.41,2067.33,1770.48,1516.51,1299.1,1112.9,953.387,816.731,699.654,599.351,513.42,439.804,376.738,322.88,276.556,236.878,202.893,173.783,148.85,127.495,109.203,93.5354,80.1158,68.6215,58.7763,350.896
1928,24434.1,20963.3,17982.7,15423.3,13226.1,11340,9720.3,8330.02,7137.62,6115.41,5239.32,4488.3,3844.46,3292.71,2819.57,2414.13,2066.91,1769.79,1515.66,1298.24,1112.12,952.72,816.168,699.181,598.954,513.088,439.525,376.503,322.515,276.408,236.752,202.784,173.691,148.771,127.427,109.145,93.4855,80.073,68.5849,58.7449,350.709
1929,24388.8,20928.5,17955.7,15402.7,13210.3,11327.6,9710.72,8322.41,7131.28,6110.13,5234.94,4484.94,3842.04,3290.89,2818.59,2413.57,2066.51,1769.29,1514.95,1297.42,1111.31,951.985,815.535,698.646,598.504,512.709,439.207,376.236,322.29,276.075,236.607,202.661,173.585,148.681,127.349,109.078,93.4286,80.0243,68.5431,58.7091,350.496
1930,24338.7,20889.7,17925.9,15379.5,13192.7,11314.2,9700.28,8314.39,7124.91,6104.82,5230.51,4481.25,3839.21,3288.87,2817.07,2412.77,2066.07,1768.98,1514.55,1296.83,1110.61,951.3,814.918,698.114,598.054,512.331,438.889,375.97,322.066,275.886,236.326,202.541,173.482,148.592,127.273,109.013,93.3731,79.9767,68.5024,58.6743,350.288
1931,24282.7,20846.8,17892.7,15354,13172.8,11298.8,9688.04,8304.41,7116.96,6098.36,5225.07,4476.7,3835.4,3285.89,2814.86,2411.06,2065.03,1768.29,1514.02,1296.26,1109.92,950.544,814.192,697.466,597.497,511.858,438.49,375.633,321.782,275.647,236.124,202.265,173.349,148.478,127.176,108.93,93.3016,79.9155,68.4499,58.6293,350.019
1932,24221,20798.9,17855.9,15325.6,13151,11281.9,9675.18,8294.41,7108.94,6092.04,5219.97,4472.42,3831.82,3282.9,2812.54,2409.36,2063.73,1767.55,1513.56,1295.92,1109.52,950.029,813.612,696.902,596.992,511.424,438.122,375.323,321.521,275.428,235.939,202.109,173.127,148.377,127.089,108.856,93.2379,79.8609,68.4032,58.5893,349.78
1933,24152.6,20746,17814.8,15294.1,13126.6,11263.2,9660.74,8283.41,7100.37,6085.16,5214.55,4468.04,3828.15,3279.83,2809.98,2407.37,2062.27,1766.44,1512.92,1295.52,1109.23,949.689,813.17,696.405,596.508,510.99,437.749,375.007,321.255,275.203,235.75,201.95,172.993,148.187,127.002,108.781,93.174,79.8062,68.3563,58.5491,349.541
1934,24077.2,20687.4,17769.5,15258.9,13099.7,11242.6,9645.3,8271.74,7091.62,6078.4,5209.15,4463.81,3824.75,3276.98,2807.6,2405.4,2060.76,1765.35,1512.1,1295.09,1108.99,949.522,812.951,696.089,596.136,510.622,437.418,374.721,321.013,275,235.579,201.806,172.873,148.085,126.851,108.716,93.1185,79.7587,68.3156,58.5143,349.332
1935,23993.4,20622.8,17719.4,15220.1,13069.6,11219.4,9627.48,8258.28,7081.39,6070.7,5203.18,4459.03,3821,3273.96,2805.07,2403.28,2059,1763.99,1511.12,1294.35,1108.58,949.284,812.782,695.879,595.845,510.287,437.088,374.425,320.758,274.784,235.398,201.654,172.744,147.977,126.76,108.583,93.0601,79.7086,68.2727,58.4775,349.113
1936,23900.2,20551,17664,15177.1,13036.3,11193.5,9607.43,8242.73,7069.56,6061.66,5196.34,4453.71,3816.73,3270.59,2802.35,2401,2057.09,1762.4,1509.89,1293.44,1107.89,948.89,812.539,695.7,595.637,510.013,436.779,374.125,320.489,274.552,235.201,201.488,172.605,147.86,126.661,108.5,92.9415,79.6546,68.2265,58.4379,348.877
1937,23796.1,20471.2,17602.5,15129.7,12999.5,11164.8,9584.83,8225.01,7055.69,6051.03,5188.17,4447.48,3811.85,3266.66,2799.23,2398.47,2054.96,1760.61,1508.4,1292.28,1107.03,948.221,812.133,695.433,595.433,509.792,436.508,373.829,320.205,274.299,234.983,201.303,172.449,147.729,126.55,108.406,92.8625,79.5465,68.1746,58.3935,348.611
1938,23679.6,20382.1,17534.2,15077.1,12958.9,11133.5,9560.62,8206.06,7040.88,6039.45,5179.31,4440.69,3806.69,3262.63,2795.98,2395.9,2052.88,1758.87,1506.93,1291.06,1106.08,947.52,811.596,695.116,595.231,509.639,436.338,373.613,319.965,274.067,234.776,201.125,172.298,147.602,126.443,108.316,92.7864,79.4823,68.0849,58.3515,348.361
1939,23548.9,20282.3,17457.8,15018.5,12913.8,11098.9,9534.27,8186.06,7025.45,6027.53,5170.07,4433.69,3801.38,3258.64,2792.91,2393.44,2050.96,1757.33,1505.64,1289.98,1105.18,946.834,811.104,694.749,595.039,509.534,436.266,373.517,319.824,273.899,234.61,200.975,172.169,147.492,126.351,108.239,92.7216,79.4278,68.039,58.2826,348.157
1940,23403.2,20170.3,17372.3,14953.1,12863.7,11060.5,9505,8163.88,7008.68,6014.61,5160.11,4425.99,3795.56,3254.24,2789.62,2390.92,2048.95,1755.76,1504.39,1288.93,1104.31,946.109,810.553,694.359,594.751,509.393,436.195,373.472,319.756,273.79,234.476,200.841,172.048,147.388,126.263,108.165,92.6597,79.3759,67.9955,58.246,347.939
1941,23240.6,20045.5,17276.4,14879.9,12807.7,11017.4,9471.34,8137.49,6988.06,5998.6,5147.52,4416.1,3787.79,3248.25,2784.98,2387.35,2046.14,1753.48,1502.57,1287.45,1103.06,945.063,809.676,693.668,594.23,508.986,435.936,373.294,319.616,273.646,234.309,200.664,171.879,147.238,126.134,108.055,92.5671,79.2978,67.9295,58.1903,347.612
1942,23060.2,19906.2,17169.6,14797.8,12745,10969.4,9434.39,8108.54,6965.21,5980.63,5133.51,4405.04,3779.07,3241.37,2779.65,2383.21,2042.95,1750.96,1500.52,1285.81,1101.72,943.93,808.724,692.869,593.596,508.504,435.557,373.046,319.441,273.507,234.168,200.506,171.715,147.083,125.997,107.937,92.4669,79.213,67.8579,58.1297,347.259
1943,22865.2,19751.7,17050.3,14706.2,12674.7,10915.8,9393.4,8076.68,6939.94,5960.48,5117.52,4392.49,3769.11,3233.48,2773.39,2378.33,2039.13,1747.99,1498.15,1283.87,1100.16,942.652,807.644,691.959,592.832,507.892,435.085,372.671,319.185,273.32,234.018,200.359,171.557,146.923,125.847,107.805,92.3532,79.1164,67.7761,58.0605,346.858
1944,22656.3,19584.7,16917.9,14604,12596.2,10854.4,9342.68,8032.15,6900.49,5926.17,5088.39,4368.21,3749.1,3216.93,2759.73,2367.03,2029.85,1740.34,1491.86,1278.63,1095.75,938.953,804.523,689.298,590.565,505.963,433.469,371.331,318.062,272.414,233.269,199.726,171,146.418,125.394,107.406,92.0082,78.8205,67.5232,57.8447,345.585
1945,22433.3,19405.8,16774.9,14490.7,12508.5,10785.5,9283.37,7975.76,6845.69,5875.08,5042.82,4328.8,3715.67,3188.86,2736.13,2347.22,2013.21,1726.41,1480.18,1268.84,1087.48,931.939,798.584,684.251,586.251,502.278,430.323,368.667,315.818,270.513,231.689,198.396,169.868,145.436,124.529,106.648,91.3494,78.2532,67.037,57.4287,343.118
1946,22197.7,19214.7,16621.6,14368.1,12411.2,10708,9214.82,7906.63,6773.88,5803.8,4976.32,4269.49,3664.21,3144.89,2698.86,2315.63,1986.46,1703.76,1461.04,1252.65,1073.79,920.316,788.681,675.825,579.066,496.131,425.066,364.172,311.994,267.27,228.929,196.073,167.898,143.755,123.079,105.386,90.2534,77.3068,66.2238,56.7318,338.973
1947,21975.5,19013,16458,14236.8,12306.3,10626.2,9154.69,7860.26,6730.77,5759.17,4931.15,4226.76,3625.86,3111.6,2670.5,2291.7,1966.27,1686.75,1446.7,1240.6,1063.64,911.773,781.452,669.679,573.851,491.692,421.271,360.929,309.223,264.918,226.941,194.386,166.488,142.564,122.064,104.507,89.4843,76.6351,65.642,56.2314,335.997
1948,21766.1,18822.6,16285.1,14096.7,12194,10537.8,9091.41,7822.58,6709.15,5741.18,4910.72,4203.99,3603.19,3090.83,2652.4,2276.37,1953.47,1676.06,1437.79,1233.17,1057.49,906.651,777.195,666.11,570.834,489.15,419.118,359.091,307.655,263.581,225.816,193.445,165.694,141.914,121.521,104.047,89.082,76.2764,65.3237,55.9532,334.335
1949,21571.2,18643.3,16122.1,13948.7,12074.1,10442.6,9018.77,7773.52,6683.05,5728.83,4900.97,4191.51,3588.07,3075.2,2637.88,2263.68,1942.75,1667.17,1430.41,1227.06,1052.43,902.496,773.768,663.286,568.482,487.17,417.458,357.69,306.46,262.564,224.949,192.719,165.092,141.409,121.114,103.711,88.7975,76.0257,65.0969,55.7495,333.085
1950,21404,18476.4,15968.5,13809,11947.3,10340.2,8938.59,7714.13,6644.7,5710.28,4893.94,4186.32,3580.14,3064.65,2626.57,2253.03,1933.41,1659.31,1423.93,1221.72,1048.03,898.88,770.82,660.874,566.511,485.539,416.091,356.55,305.502,261.747,224.255,192.129,164.601,141.005,120.777,103.443,88.579,75.8417,64.9333,55.5991,332.103
1951,21282.6,18333.1,15825.6,13677.5,11827.6,10231.3,8849.97,7643.93,6592.02,5675.6,4876.33,4178.75,3574.36,3056.72,2616.56,2242.51,1923.58,1650.7,1416.67,1215.71,1043.07,894.783,767.439,658.105,564.236,483.671,414.539,355.246,304.412,260.829,223.472,191.462,164.034,140.531,120.386,103.116,88.317,75.6262,64.7515,55.4382,331.009
1952,21229.2,18229.2,15702.8,13555,11715,10128.5,8755.16,7564.74,6527.46,5625.74,4842.12,4159.6,3564.3,3048.67,2607.11,2231.68,1912.64,1640.62,1407.88,1208.27,1036.87,889.626,763.154,654.543,561.293,481.232,412.52,353.557,302.987,259.631,222.459,190.598,163.297,139.903,119.858,102.676,87.947,75.3249,64.501,55.226,329.598
1953,21276.9,18183.4,15613.8,13449.9,11610.1,10032.1,8667.47,7484.04,6460.2,5570.99,4799.9,4130.69,3548.2,3040.29,2600.43,2223.77,1903.52,1631.4,1399.37,1200.85,1030.6,884.401,758.805,650.931,558.292,478.754,410.466,351.858,301.566,258.432,221.451,189.746,162.57,139.284,119.33,102.233,87.5775,75.0142,64.2482,55.016,328.234
1954,21458,18224.3,15574.6,13373.7,11520.1,9942.77,8586.26,7411.22,6393.83,5516.15,4755.54,4096.76,3525.36,3028.14,2594.64,2219.23,1897.77,1624.47,1392.23,1194.22,1024.8,879.509,754.746,647.562,555.503,476.444,408.567,350.291,300.274,257.355,220.545,188.986,161.928,138.737,118.864,101.836,87.2451,74.7383,64.0168,54.8292,327.064
1955,21802.2,18379.4,15609.6,13340.1,11454.8,9865.72,8509.93,7342.18,6332.21,5460.13,4709.36,4059.48,3496.91,3009.09,2584.64,2214.61,1894.18,1619.8,1386.53,1188.31,1019.3,874.695,750.682,644.193,552.709,474.135,406.656,348.721,298.981,256.291,219.659,188.24,161.304,138.21,118.415,101.453,86.9193,74.4656,63.7908,54.6398,325.955
1956,22318.5,18674.2,15742.4,13370.1,11426.1,9809.74,8443.76,7276.41,6272.55,5406.78,4660.85,4019.43,3464.54,2984.33,2567.97,2205.73,1889.93,1616.47,1382.32,1183.25,1014.09,869.855,746.453,640.621,549.745,471.675,404.62,347.035,297.594,255.146,218.715,187.454,160.641,137.654,117.946,101.053,86.5787,74.1756,63.5479,54.4382,324.794
1957,22954.4,19116.4,15995,13483.8,11451.6,9784.47,8393.65,7215.86,6211.4,5350.75,4610.56,3973.79,3426.65,2953.48,2544.05,2189.1,1880.28,1611.08,1377.96,1178.36,1008.66,864.454,741.505,636.311,546.095,468.628,402.077,344.916,295.828,253.682,217.498,186.443,159.794,136.938,117.343,100.543,86.1425,73.8036,63.2307,54.1711,323.275
1958,23542.7,19661.1,16373.8,13700.1,11549.1,9805.88,8369.85,7168.69,6154.03,5292.63,4557.17,3925.89,3383.32,2917.34,2514.43,2165.83,1863.63,1600.72,1371.54,1173.08,1003.15,858.683,735.921,631.253,541.699,464.897,398.949,342.293,293.631,251.842,215.963,185.159,158.721,136.034,116.577,99.8952,85.593,73.3341,62.8298,53.829,321.324
1959,23821.6,20165,16840.3,14024.6,11734.3,9889.49,8388.89,7149.78,6115.62,5245.65,4509.46,3882.02,3343.94,2881.66,2484.71,2141.52,1844.61,1587.22,1363.3,1168.11,999.087,854.363,731.32,626.766,537.623,461.352,395.942,339.775,291.522,250.078,214.487,183.93,157.695,135.178,115.857,99.2856,85.0782,72.8974,62.4568,53.5106,319.508
1960,23626.9,20403.9,17271.9,14424.2,12012.3,10048.3,8460.87,7166.8,6100.4,5213.82,4470.26,3842.12,3307.22,2848.68,2454.81,2116.63,1824.27,1571.34,1352.08,1161.33,995.052,851.069,727.786,622.971,533.908,457.971,393,337.281,289.435,248.331,213.028,182.71,156.68,134.331,115.151,98.6921,84.5758,72.4733,62.0972,53.2034,317.754
1961,22965.8,20237.1,17476.5,14793.9,12354.5,10285.8,8594.77,7224.42,6109.91,5195.63,4438.26,3804.37,3269.41,2814.09,2423.85,2088.69,1800.93,1552.16,1336.95,1150.39,988.099,846.624,724.117,619.224,530.044,454.266,389.656,334.377,286.969,246.261,211.288,181.251,155.455,133.308,114.293,97.9739,83.9703,71.9597,61.6626,52.8342,315.622
1962,22590,19670.9,17333.6,14969.1,12671.2,10579.4,8799.96,7342.47,6163.69,5208.48,4427.18,3781.04,3240.7,2784.87,2396.97,2064.54,1779.05,1533.94,1322.05,1138.75,979.845,841.609,721.108,616.763,527.42,451.462,386.918,331.887,284.804,244.424,209.751,179.963,154.379,132.408,113.544,97.3487,83.4487,71.5212,61.2912,52.5207,313.83
1963,22885.4,19349,16848.7,14846.7,12821.3,10850.3,9049.9,7515.39,6261.42,5251.29,4435.32,3769.12,3218.67,2758.54,2370.47,2040.26,1757.29,1514.28,1305.64,1125.29,969.262,834.009,716.348,613.781,524.966,448.921,384.268,329.33,282.49,242.414,208.045,178.532,153.178,131.402,112.701,96.6445,82.8595,71.0283,60.8761,52.1688,311.824
1964,23698.8,19602,16573,14431.3,12716.5,10980,9286.55,7738.4,6420.91,5346.74,4482.95,3785.88,3217.02,2747.12,2354.37,2023.14,1741.3,1499.79,1292.39,1114.32,960.393,827.23,711.797,611.377,523.84,448.039,383.137,327.958,281.071,241.095,206.891,177.558,152.37,130.732,112.146,96.1858,82.4825,70.7175,60.6201,51.9555,310.654
1965,24643.4,20298.7,16789.6,14195.2,12360.7,10889.7,9395.07,7935.82,6605.16,5476.57,4558.64,3821.46,3226.97,2741.98,2341.41,2006.64,1724.32,1484.1,1278.26,1101.49,949.726,818.533,705.04,606.657,521.069,446.463,381.859,326.544,279.515,239.554,205.482,176.331,151.331,129.864,111.421,95.5811,81.978,70.2989,60.2717,51.6657,309.048
1966,25728.2,21107.8,17386.5,14380.8,12158.5,10586.2,9323.04,8038.97,6787.04,5647.27,4681.61,3896.62,3266.39,2758.19,2343.64,2001.25,1715.11,1473.8,1268.49,1092.55,941.46,811.745,699.613,602.608,518.519,445.366,381.598,326.38,279.102,238.906,204.75,175.629,150.713,129.345,110.996,95.2333,81.6945,70.0678,60.0855,51.5151,308.307
1967,25603.7,22036.9,18079.3,14891.9,12317.1,10408,9038.08,7915.47,6777.14,5683.83,4704.74,3885.87,3226.28,2700.02,2277.46,1933.75,1650.42,1413.95,1214.71,1045.3,900.2,775.634,668.717,576.309,496.38,427.099,366.835,314.305,268.82,229.877,196.768,168.636,144.65,124.128,106.529,91.4168,78.4342,67.2835,57.7077,49.4862,296.348
1968,24073.5,21930.3,18875.1,15485.4,12754.8,10542.3,8879.58,7659.8,6653.27,5653.34,4713.54,3885.52,3200.38,2652.32,2217.01,1868.54,1585.67,1352.82,1158.67,995.209,856.288,737.345,635.262,547.661,471.959,406.487,349.743,300.387,257.368,220.12,188.229,161.118,138.081,118.441,101.637,87.2265,74.8524,64.2221,55.0918,47.2511,283.168
1969,21087.4,20619.7,18783.9,16167,13263.4,10920.9,9011.88,7565.17,6498.88,5623.32,4764.06,3963.83,3262.97,2685.15,2223.97,1858.21,1565.7,1328.42,1133.19,970.468,833.495,717.108,617.472,531.969,458.6,395.202,340.373,292.855,251.525,215.502,184.312,157.609,134.907,115.618,99.1726,85.1024,73.0359,62.6749,53.7739,46.129,276.664
1970,79004.4,18062,17661.3,16088.9,13847.3,11357.9,9343.72,7698.62,6452.5,5536.28,4786.53,4053.07,3371.21,2774.59,2282.96,1890.7,1579.67,1330.96,1129.22,963.248,824.916,708.479,609.544,524.85,452.17,389.806,335.917,289.313,248.923,213.792,183.173,156.662,133.965,114.669,98.2733,84.2949,72.3354,62.0792,53.2725,45.7068,274.368
1971,65426.3,67669.5,15470.6,15127.4,13780.5,11858.7,9719.89,7985.57,6569.6,5499.09,4713.79,4072.83,3447.3,2866.58,2358.85,1940.67,1607.09,1342.64,1131.21,959.716,818.642,701.065,602.103,518.018,446.039,384.27,331.27,285.472,245.866,211.541,181.686,155.665,133.135,113.846,97.4479,83.5147,71.6355,61.4721,52.7561,45.272,272.006
1972,9172.65,56039.5,57960.8,13251,12956.9,11800.8,10146,8302,6807.5,5591.22,4674.55,4003.78,3457.55,2925.53,2432.17,2001.09,1646.17,1363.12,1138.76,959.394,813.93,694.272,594.55,510.617,439.305,378.26,325.876,280.929,242.09,208.502,179.393,154.075,132.008,112.902,96.5445,82.6383,70.8226,60.7487,52.1299,44.7385,269.059
1973,7503.35,7856.64,47999.4,49645.1,11349.7,11095.4,10096.4,8666.87,7079.96,5797.91,4757.84,3975.58,3403.92,2938.89,2486.33,2066.84,1700.41,1398.75,1158.21,967.556,815.145,691.544,589.873,505.142,433.829,373.24,321.374,276.868,238.679,205.681,177.144,152.413,130.903,112.155,95.922,82.0245,70.2098,60.1711,51.6123,44.2897,266.603
1974,9916.01,6426.83,6729.43,41112.8,42521.8,9718.91,9491.67,8621.18,7385.55,6023.2,4926.7,4039.77,3373.89,2887.83,2492.79,2108.63,1752.71,1441.88,1186.03,982.039,820.364,691.126,586.322,500.116,428.275,367.811,316.44,272.467,234.733,202.356,174.379,150.185,129.217,110.98,95.0856,81.3235,69.541,59.5244,51.0135,43.7572,263.577
1975,19825.6,8493.35,5504.76,5763.94,35213.7,36412.4,8315.31,8108.7,7353.5,6291.83,5126.95,4191.39,3435.69,2868.78,2455.15,2119.11,1792.44,1489.82,1225.57,1008.09,834.688,697.264,587.414,498.334,425.062,364.001,312.611,268.949,231.574,199.503,171.985,148.207,127.644,109.824,94.3238,80.8145,69.1179,59.1038,50.5905,43.357,261.207
1976,6787.44,16981.2,7274.79,4714.98,4936.91,30155.1,31156.6,7105.07,6918.34,6266.81,5357.88,4363.77,3566.37,2922.79,2440.21,2088.21,1802.29,1524.4,1267,1042.26,857.289,709.821,592.95,499.531,423.776,361.466,309.54,265.838,228.708,196.926,169.653,146.252,126.032,108.546,93.3912,80.2105,68.7225,58.776,50.2603,43.0208,258.993
1977,36618.9,5813.63,14544.9,6231.06,4038.44,4227.47,25795,26601.7,6053.92,5884.93,5324.41,4548.61,3702.81,3025.22,2478.79,2069.23,1770.58,1528.05,1292.38,1074.13,883.573,726.754,601.732,502.653,423.457,359.237,306.415,262.396,225.349,193.874,166.932,143.813,123.976,106.836,92.0127,79.1665,67.9933,58.2551,49.8236,42.6049,256.013
1978,54949,31365.1,4979.54,12458.1,5336.97,3458.01,3615.93,22024.6,22676.1,5154.9,5007.91,4529.44,3868.79,3149.09,2572.69,2107.92,1759.6,1505.61,1299.37,1098.96,913.367,751.329,617.979,511.668,427.418,360.075,305.467,260.551,223.121,191.619,164.855,141.946,122.287,105.419,90.8445,78.2402,67.3169,57.8161,49.5355,42.366,253.921
1979,17843.2,47065.4,26865.1,4265.11,10670.3,4569.06,2955.8,3083.22,18737.9,19263.6,4375.48,4248.81,3841.94,3281.12,2670.53,2181.61,1787.44,1492.05,1276.66,1101.77,931.832,774.458,637.06,523.99,433.847,362.41,305.309,259.007,220.922,189.185,162.474,139.781,120.356,103.687,89.3852,77.0272,66.3399,57.078,49.0223,42.0012,251.222
1980,30617.8,15283.3,40312.5,23010.5,3652.62,9112.01,3855.42,2446.48,2508.89,15093.3,15446.1,3503.55,3402.59,3079.06,2632.08,2144.25,1753.14,1437.41,1200.58,1027.77,887.326,750.705,624.081,513.467,422.402,349.781,292.216,246.195,208.871,178.168,152.578,131.04,112.741,97.0752,83.6321,72.0972,62.13,53.5101,46.0397,39.542,236.519
1981,50747.9,26225,13090.3,34528,19701.6,3104.05,7497.42,3006.68,1817.38,1809.69,10746.4,10959.3,2488.37,2423.45,2200.24,1886.78,1541.41,1263.28,1037.83,868.242,744.249,643.228,544.652,453.09,372.983,306.965,254.276,212.486,179.06,151.939,129.622,111.017,95.3536,82.0428,70.6465,60.8658,52.4727,45.2196,38.9467,33.5099,200.936
1982,27094.9,43467,22461.6,11211.7,29556,16658.7,2487.02,5479.86,2016.68,1156.14,1125.07,6645.73,6798.49,1553.46,1523.66,1392.6,1201.24,986.242,811.609,669,561.197,482.097,417.383,353.906,294.734,242.837,199.993,165.756,138.574,116.815,99.149,84.6038,72.4726,62.2559,53.571,46.1335,39.7492,34.2697,29.534,25.4378,153.135
1983,17504.4,23207.6,37229,19238.1,9595.49,24905.6,13112,1738.61,3417.68,1170.11,649.592,627.202,3718.92,3836.07,884.754,875.48,806.403,700.168,577.972,477.732,395.193,332.459,286.251,248.277,210.823,175.775,144.956,119.467,99.0716,82.8625,69.8762,59.3254,50.6336,43.3809,37.2706,32.0747,27.6241,23.8028,20.5227,17.6874,106.951
1984,34080.8,14993,19877.5,31886.9,16472.7,8160.6,20513.5,10213.8,1286.34,2450.9,827.67,457.707,442.157,2627.15,2716.37,627.887,622.473,574.242,499.209,412.491,341.217,282.438,237.718,204.757,177.647,150.884,125.824,103.778,85.5398,70.9432,59.3405,50.0434,42.4892,36.2654,31.0717,26.6957,22.9745,19.7868,17.0499,14.7005,89.2806
1985,24945.9,29191.2,12841.6,17025.2,27305,14012.1,6707.5,15862.4,7473.28,912.085,1718.16,579.957,322.017,312.711,1867.41,1939.26,449.87,447.279,413.569,360.181,298.038,246.817,204.48,172.223,148.424,128.828,109.457,91.3018,75.3205,62.0937,51.5047,43.0856,36.3382,30.8548,26.3365,22.5657,19.3882,16.6861,14.3712,12.3836,75.5245
1986,12108.8,21366.9,25002.5,10999,14579.4,23249.3,11583.5,5261.48,11866.7,5441.49,657.48,1237.68,419.119,233.721,227.924,1366.08,1422.94,330.902,329.637,305.262,266.178,220.464,182.712,151.46,127.627,110.031,95.5313,81.185,67.7316,55.8839,46.0754,38.2214,31.9759,26.9698,22.9011,19.5482,16.7497,14.3916,12.386,10.6678,65.256
